Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1CCCS,2023.09,31751.828,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2023.12,31305.322,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2024.03,31208.911,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2024.06,31872.87,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2024.09,31846.337,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2024.12,33029.089,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2025.03,34375.288,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2025.06,33372.377,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2025.09,34337.936,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2025.12,34631.256,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2026.03,35703.702,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2026.06,36796.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCT,2016.06,24117.11,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2016.09,24573.775,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2016.12,24871.316,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2017.03,25914.465,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2017.06,26300.889,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2017.09,26926.594,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2017.12,27310.105,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2018.03,27748.178,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2018.06,27916.656,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2018.09,28548.924,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2018.12,28548.639,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2019.03,28558.962,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2019.06,28401.7,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2019.09,28944.58,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2019.12,29393.053,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2020.03,29695.544,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2020.06,28500.729,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2020.09,28571.52,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2020.12,28509.145,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2021.03,29469.222,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2021.06,30326.686,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2021.09,31580.426,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2021.12,32313.515,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2022.03,33595.478,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2022.06,32183.821,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2022.09,33427.377,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2022.12,33192.84,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2023.03,32591.829,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2023.06,32238.591,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2023.09,31818.445,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2023.12,31225.951,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2024.03,31310.015,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2024.06,31661.916,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2024.09,32155.102,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2024.12,33136.747,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2025.03,33750.324,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2025.06,33868.303,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2025.09,34150.102,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2025.12,34845.53,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2026.03,35695.448,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2026.06,36660.387,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1DD1CA,2016.06,4389.346,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2016.09,4518.372,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2016.12,4000.873,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2017.03,4016.159,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2017.06,4695.998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2017.09,5194.823,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2017.12,4701.467,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2018.03,4496.772,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2018.06,4840.18,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2018.09,5156.148,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2018.12,5614.962,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2019.03,5179.837,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2019.06,5227.452,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2019.09,5643.33,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2019.12,4852.274,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2020.03,4646.124,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2020.06,4948.016,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2020.09,5714.787,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2020.12,5060.137,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2021.03,5555.283,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2021.06,6827.519,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2021.09,6031.352,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2021.12,4926.692,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2022.03,5598.615,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2022.06,6421.209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2022.09,5794.891,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2022.12,5053.223,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2023.03,5685.294,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2023.06,5816.308,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2023.09,6646.915,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2023.12,6236.742,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2024.03,6474.452,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2024.06,7924.805,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
